Line,Time,Type,PGN,Name,Src,Dest,Pri,Size,Sequence ID,Rate of Turn,NMEA Reserved,Sequence ID,Heading Sensor Reading,Deviation,Variation,Heading Sensor Reference,NMEA Reserved,Sequence ID,Wind Speed,Wind Direction,Wind Reference,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Latitude,Longitude,Sequence ID,Yaw,Pitch,Roll,NMEA Reserved,Sequence ID,Heave,Delay,Delay Source,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,COG Reference,NMEA Reserved,Course Over Ground,Speed Over Ground,NMEA Reserved,Sequence ID,Speed Water Referenced,Speed Ground Referenced,Speed Water Referenced Type,Speed Direction,NMEA Reserved,Sequence ID,Set Mode,Op Mode,NMEA Reserved,HDOP,VDOP,TDOP,Measurement Date,Measurement Time,Total Cumulative Distance,Distance Since Last Reset,Sequence ID,Water Temp,Outside Ambient Air Temp.,Atmospheric Pressure,NMEA Reserved,Sequence ID,Mode,NMEA Reserved,Number of SVs,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,PRN (Sat ID),Elevation,Azimuth,SNR,Range Residuals,PRN Status,NMEA Reserved,Sequence ID,Temperature Instance,Humidity Instance,Temperature,Humidity,Atmospheric Pressure,Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,NMEA Reserved,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Source,NMEA Reserved,Date,Time,Sequence ID,Variation Source,NMEA Reserved,Age of Service (Date),Variation,NMEA Reserved,Sequence ID,Water Depth Transducer,Offset,Maximum Depth Range,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,AIS Spare,AIS Spare,Class B unit flag,Class B Display Flag,Class B DSC Flag,Class B Band Flag,Class B Msg 22 Flag,Mode Flag,Communication State Selector Flag,NMEA Reserved,Sequence ID,NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Position date,Position time,Latitude,Longitude,Altitude,Type of System,Method GNSS,Integrity,NMEA Reserved,Number of SVs,HDOP,PDOP,Geoidal Separation,Number of Reference Stations,Sequence ID,XTE Mode,NMEA Reserved,Navigation Terminated,XTE,NMEA Reserved,Sequence ID,Distance to Destination Waypoint,Course/Bearing Ref.,Perpendicular Crossed,Arrival Circle Entered,Calculation Type,ETA Time,ETA Date,Bearing Origin To Destination Waypoint,Bearing Position To Destination Waypoint,Origin Waypoint Number,Destination Waypoint Number,Destination Wpt Latitude,Destination Wpt Longitude,Waypoint Closing Velocity,Message ID,Repeat Indicator,ID,Longitude,Latitude,Position Accuracy,RAIM Flag,Time Stamp,AtoN Structure Length/Diameter,AtoN Structure Beam/Diameter,Position Reference Point from Starboard Structure Edge/Radius,Position Reference Point from True North facing Structure Edge/Radius,Aid to Navigation (AtoN) Type,Off Position Indicator,Virtual AtoN Flag,Assigned Mode Flag,AIS Spare,Electronic Fixing Position Fixing Device Type,NMEA Reserved,AtoN Status,AIS Transceiver Information,NMEA Reserved,Aid to Navigation (AtoN) Name,Update Rate,Heartbeat Sequence Counter,Class 1 CAN Controller State,Class 2 Second CAN Controller State,Equipment Status,NMEA Reserved,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position Accuracy,RAIM-flag,Time Stamp,COG,SOG,Communication State,AIS Transceiver Information,True Heading,Rate of Turn,Navigational Status,Special Maneuver Indicator,NMEA Reserved,AIS Spare,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Type of Ship and Cargo,Vendor ID,Call Sign,Ship Length,Ship Beam,Reference Point Position from Starboard,Reference Point Position Aft of Bow,Mother Ship MMSI,AIS Spare,Type of Electronic Position Fixing Device,AIS Transceiver Information,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Longitude,Latitude,Position accuracy,RAIM-flag,NMEA Reserved,UTC Time,Communication State,AIS Transceiver Information,UTC Date,NMEA Reserved,Type of Electronic Positioning Device,AIS Spare,Transmission Control for Long Range Broadcast Message,NMEA Reserved,Sequence ID,Message ID,Repeat Indicator,User ID,Name,AIS Transceiver Information,NMEA Reserved,Sequence ID,Start RPS#,nItems,Database ID,Route ID,Navigation direction in route,Supplementary Route/WP data available,NMEA Reserved,Route Name,NMEA Reserved,WPID,WP Name,WP Latitude,WP Longitude,WPID,WP Name,WP Latitude,WP Longitude,PGN being requested,Unique Number (ISO Identity Number),Manufacturer Code,Device Instance Lower (ISO ECU Instance),Device Instance Upper (ISO Function Instance),Device Function (ISO Function),NMEA Reserved,Device Class,System Instance (ISO Device Class Instance),Industry Group,NMEA Reserved (ISO Self Configurable),NMEA 2000 Manufacturer Code,Reserved bits,Industry Group,Manufacturer defined field(s),Sequence ID,Temperature Instance,Temperature Source,Actual Temperature,Set Temperature,Message ID,Repeat Indicator,User ID,IMO,Call Sign,Name,Ship/Cargo Type,Ship Length,Ship Beam,Position Reference Point from Starboard,Position Reference Point aft of Ship's Bow,Estimated Date of Arrival,Estimated Time of Arrival,Draft,Destination,AIS Version,Type of Electronic Positioning Device,Data Terminal Equipment (DTE),AIS Spare,AIS Transceiver Information,NMEA Reserved,Sequence ID,
140,00.442,N2K,129039,"AIS Class B Position Report",  8,255,4, 27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0 (Default),338171368,86° 32.573400' W,44° 15.469200' N,"0 (Low Accuracy (> 10m, such as non-differential GNSS))",1 (RAIM in use),28,6.2244,3.24,33835,0 (Channel A VDL Reception),6.1947,,,0 (Class B SOTDMA Unit),0 (No display available; not capable of displaying ITU-R M.1371 Messages12 and 14),1 (Equipped with DSC function (dedicated or time-shared)),1 (Capable of operating over the whole marine band (irrelevant if 'Class B Message 22 flag' is 0)),1 (Frequency management via Message 22),0 (Station operating in autonomous mode = default),0 (SOTDMA communication state),,Data not available,
141,00.464,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,7.03,0.5474,2 (Apparent Wind (relative to the vessel centerline)),,
145,00.466,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
146,00.466,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.33,0.9724,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
147,00.470,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.587968' N,86° 34.462680' W,
155,00.474,N2K,130824,"Manu. Proprietary Fast-Packet non-addressed",  7,255,3, 44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B&G - Navico (381),,4,,
156,00.482,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.019873,,
157,00.483,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0618,Data not available,Data not available,1 (Direction Reference Magnetic),,
158,00.483,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0280,-0.2601,,
159,00.484,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.67,Data not available,15,,
160,00.484,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (402),,0,,
161,00.494,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.51,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
162,00.495,CANPACKET, 65280,"Manu. Proprietary Single-Frame non-addressed", 12,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navico (275),,4,,
163,00.532,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.022589,,
164,00.533,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0610,Data not available,Data not available,1 (Direction Reference Magnetic),,
165,00.564,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,7.03,0.5483,2 (Apparent Wind (relative to the vessel centerline)),,
169,00.566,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
170,00.566,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.33,0.9740,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
171,00.570,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.588136' N,86° 34.462680' W,
179,00.574,N2K,129029,"GNSS Position Data",  5,255,3, 43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,21/07/2025,03:40:28,44° 20.588140' N,86° 34.462680' W,140.260000,0 (GPS),1 (GNSS Fix),0,,12,0.70,1.30,-34.80,Data not available,
180,00.583,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.023679,,
181,00.583,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0601,Data not available,Data not available,1 (Direction Reference Magnetic),,
182,00.584,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0307,-0.2570,,
183,00.584,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.66,Data not available,15,,
184,00.585,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (363),,0,,
185,00.594,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.51,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
186,00.602,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0 (Direction Reference True),,6.2104,3.18,,
187,00.620,CANPACKET,129026,"COG & SOG (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0 (Direction Reference True),,6.2762,3.24,,
188,00.621,CANPACKET,130310,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,Data not available,Data not available,,
189,00.632,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.022674,,
190,00.633,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0591,Data not available,Data not available,1 (Direction Reference Magnetic),,
191,00.664,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,7.02,0.5491,2 (Apparent Wind (relative to the vessel centerline)),,
195,00.666,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
196,00.666,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.33,0.9755,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
197,00.670,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.588310' N,86° 34.462686' W,
198,00.670,CANPACKET,129283,"Cross Track Error",  7,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,0 (Autonomous mode),,"0 (No,Off,Disabled,Reset,'0')",-9011.60,,
199,00.675,CANPACKET,127258,"Magnetic Variation", 11,255,6,  6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,2,,21/07/2025,-0.0901,
200,00.682,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.021720,,
201,00.683,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0582,Data not available,Data not available,1 (Direction Reference Magnetic),,
202,00.683,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0319,-0.2540,,
203,00.684,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.66,Data not available,15,,
204,00.685,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sleipner Motors (306),,0,,
205,00.694,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.44,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
206,00.725,CANPACKET,130311,"Environmental Parameters - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,0 (Sea Temperature),3 (Data Not Available),293.04,Data not available,Data not available,
207,00.732,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.018826,,
208,00.733,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0572,Data not available,Data not available,1 (Direction Reference Magnetic),,
209,00.735,CANPACKET,130312,"Temperature - DEPRECATED", 35,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,0 (Generic Instance value ranging over 8-bit range - defaults to 0),0 (Sea Temperature),293.04,Data not available,,
210,00.745,CANPACKET, 65280,"Manu. Proprietary Single-Frame non-addressed", 12,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Navico (275),,4,,
211,00.764,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,7.02,0.5494,2 (Apparent Wind (relative to the vessel centerline)),,
215,00.766,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
216,00.766,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.33,0.9761,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
217,00.770,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.588310' N,86° 34.462686' W,
223,00.773,N2K,129284,"Navigation Data",  7,255,3, 34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,43227.79,0 (Direction Reference True),"0 (No,Off,Disabled,Reset,'0')","0 (No,Off,Disabled,Reset,'0')",0 (Great Circle calculations),07:55:05,21/07/2025,0.2452,0.4538,0,1,44° 41.551116' N,86° 20.066388' W,2.82,
224,00.782,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.014335,,
225,00.783,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0565,Data not available,Data not available,1 (Direction Reference Magnetic),,
226,00.783,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0310,-0.2518,,
227,00.784,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.67,Data not available,15,,
228,00.784,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (205),,0,,
229,00.789,CANPACKET,127257,"Attitude", 35,255,3,  8,,,,,,,,,,,,,,,,,,,,,Data not available,Data not available,-0.0117,-0.2757,,
230,00.794,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.44,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
231,00.814,CANPACKET,128267,"Water Depth", 35,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,238.65,0.000,270,
232,00.832,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.013783,,
233,00.833,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0559,Data not available,Data not available,1 (Direction Reference Magnetic),,
237,00.839,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  9,255,7, 16,,,,,,,,,,,,,,,Garmin (229),,4,,
238,00.852,CANPACKET,129026,"COG & SOG (Rapid Update)",  8,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,0 (Direction Reference True),,6.2104,3.18,,
242,00.853,N2K,126720,"Manu. Proprietary Fast-Packet addressed", 10,255,7, 16,,,,,,,,,,,,,,,Garmin (229),,4,,
243,00.864,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,7.02,0.5496,2 (Apparent Wind (relative to the vessel centerline)),,
247,00.866,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
248,00.866,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.33,0.9767,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
249,00.870,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.588646' N,86° 34.462704' W,
250,00.871,CANPACKET,129026,"COG & SOG (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147,0 (Direction Reference True),,6.2220,3.18,,
251,00.871,CANPACKET,130311,"Environmental Parameters - DEPRECATED",  3,255,5,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,63 (Data Not Available),3 (Data Not Available),Data not available,Data not available,Data not available,
252,00.882,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.009950,,
253,00.883,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0553,Data not available,Data not available,1 (Direction Reference Magnetic),,
254,00.884,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0284,-0.2504,,
255,00.884,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.68,Data not available,15,,
256,00.885,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Digital Switching Systems (211),,0,,
257,00.894,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.44,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
258,00.932,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.007954,,
259,00.933,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0549,Data not available,Data not available,1 (Direction Reference Magnetic),,
260,00.964,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,7.02,0.5499,2 (Apparent Wind (relative to the vessel centerline)),,
264,00.966,N2K,126720,"Manu. Proprietary Fast-Packet addressed",  0,255,7, 14,,,,,,,,,,,,,,,Garmin (229),,4,,
265,00.967,CANPACKET,130306,"Wind Data",  0,255,2,  8,,,,,,,,,,Data not available,4.33,0.9773,"4 (Theoretical (Calculated to Centerline of the vessel, referenced to water; calculated using Heading/Speed through Water))",,
266,00.971,CANPACKET,129025,"Position (Rapid Update)",  5,255,2,  8,,,,,,,,,,,,,,,,,,,44° 20.588820' N,86° 34.462716' W,
267,00.982,CANPACKET,127251,"Rate of Turn",  4,255,3,  8,0,-0.007050,,
268,00.983,CANPACKET,127250,"Vessel Heading",  4,255,2,  8,,,,0,0.0546,Data not available,Data not available,1 (Direction Reference Magnetic),,
269,00.983,CANPACKET,127257,"Attitude",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,0,Data not available,0.0228,-0.2495,,
270,00.984,CANPACKET,127252,"Heave",  4,255,3,  8,,,,,,,,,,,,,,,,,,,,,,,,,,0,-0.69,Data not available,15,,
271,00.985,CANPACKET, 65350,"Manu. Proprietary Single-Frame non-addressed",  4,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown NMEA 2000 Manufacturer ID (146),,0,,
272,00.994,CANPACKET,128259,"Speed, Water Referenced", 35,255,2,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Data not available,3.44,Data not available,0 (Paddle Wheel),15 (Data Not Available),,
280,01.005,N2K,129029,"GNSS Position Data",  8,255,3, 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,21/07/2025,03:40:28,44° 20.588006' N,86° 34.464650' W,174.300000,2 (GPS+GLONASS),2 (DGNSS Fix),0,,8,1.00,1.80,-34.80,1,0 (GPS),0,00:00:00,
281,01.006,CANPACKET,129539,"GNSS DOPs",  8,255,6,  8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128,Data not available,3 (Auto Fix),,1.00,1.50,Data not available,
